id,smiles,vendor,email,price
ae19ceff4c7343c74d1fd4a0,O=C(O)c1ccc(Nc2ncnc3ccc(-c4ccc(OCc5ccccc5)c(F)c4F)cc23)cc1,Molecule.one,hello@molecule.one,
3d3804208c9572befe33ed37,CC(=O)c1ccc(Nc2ncnc3ccc(-c4cccc(COc5ccc(F)cc5)c4)cc23)cc1,Molecule.one,hello@molecule.one,
ac945d0e71c0f642bcebaf4a,O=C(O)c1cccc(Nc2ncnc3ccc(-c4ccc(F)c(OCc5ccccc5)c4)cc23)c1,Molecule.one,hello@molecule.one,
74c4219320ae5949a53fbc6e,CCC(=O)Nc1ccc2ncnc(Nc3cccc(-c4ccc(OC(F)F)c(OCc5ccccc5)c4)c3)c2c1,Molecule.one,hello@molecule.one,
a86dc91a4f05499c09ac6979,CCS(=O)(=O)NCc1ccc(-c2ccc3ncnc(Nc4cccc(O)c4)c3c2)cc1,Molecule.one,hello@molecule.one,
89f8edf570f7d03061b58e97,Oc1cccc(Nc2ncnc3ccc(-c4cccc(OCc5ccc(F)cc5)c4)cc23)c1,Molecule.one,hello@molecule.one,
24a7cd692eac2d4b82eadca8,Oc1cccc(Nc2ncnc3ccc(-c4ccc(OCc5ccccc5)c(F)c4F)cc23)c1,Molecule.one,hello@molecule.one,
d2e9e5ca1e7290679ae65f40,CC(Cc1cccc(F)c1)C(=O)Nc1ncnc2ccc(-c3ccc(OCc4cccc(Cl)c4)c(Cl)c3)cc12,eMolecules,sales@emolecules.com,810
963a8575896a6d5205183d48,CC(Cc1cccc(F)c1)C(=O)Nc1ncnc2ccc(-c3ccc(OCc4ccc(F)cc4)c(Cl)c3)cc12,eMolecules,sales@emolecules.com,860
8e726ea7923a3e71b8729070,CS(=O)(=O)NCc1cccc(-c2ccc3ncnc(Nc4ccc(C(=O)O)cc4)c3c2)c1,Molecule.one,hello@molecule.one,
6ff093edd1914ad8da1269d5,COCc1cc(F)cc(-c2ccc3ncnc(NC(=O)c4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,eMolecules,sales@emolecules.com,1060
a6c16667fe8b8738d56b47da,CC(=O)c1cccc(Nc2ncnc3ccc(-c4ccc(=O)n(CCS(C)(=O)=O)c4)cc23)c1,Molecule.one,hello@molecule.one,
861e90e4650cf543fd9ddd31,CCCCS(=O)(=O)Nc1ccc(-c2ccc3ncnc(NC(=O)c4ccc(COc5ccc(F)cc5Cl)o4)c3c2)cc1,eMolecules,sales@emolecules.com,760
b89bd3838fc677b083a6a9a1,CCCS(=O)(=O)Nc1ccc(-c2ccc3ncnc(Nc4cccc(O)c4)c3c2)cc1,Molecule.one,hello@molecule.one,
4cf8e2fdd76c8358857b2f81,CCC(=O)Nc1ccc2ncnc(Nc3cccc(-c4ccc(NS(C)(=O)=O)c(F)c4)c3)c2c1,Molecule.one,hello@molecule.one,
97f37ca94726990d49e35fa9,CCOCc1cc(F)cc(-c2ccc3ncnc(NC(=O)c4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,eMolecules,sales@emolecules.com,1260
7d4eaebf3e7fac4ae8b28f9d,CCCC(=O)Nc1cccc(-c2ccc3ncnc(NC(=O)c4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,eMolecules,sales@emolecules.com,1060
cfbab64eced34c541ad17328,CCCCOc1ccc(-c2ccc3ncnc(NC(=O)c4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1C=O,eMolecules,sales@emolecules.com,860
b4cec00cf089e70d6baecc0c,CS(=O)(=O)c1ccc(C#Cc2ccc3ncnc(NC(=O)c4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,eMolecules,sales@emolecules.com,790
9a1d5ecca4ec8701160365ab,COc1ncc(-c2ccc3ncnc(NC(=O)c4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1NS(C)(=O)=O,eMolecules,sales@emolecules.com,1160
d12db114687a9112fd6c04cd,COc1ccc(-c2ccc3ncnc(Nc4ccc(C(=O)O)c(O)c4)c3c2)cc1OCc1ccccc1,Molecule.one,hello@molecule.one,
d439c46744aef084614a929a,CCOCc1cccc(-c2ccc3ncnc(NC(=O)c4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c1,eMolecules,sales@emolecules.com,810
1861fb0389cf94ce5c485a50,O=C(O)c1ccc(Nc2ncnc3ccc(-c4cccc(COc5cccc(F)c5)c4)cc23)cc1,Molecule.one,hello@molecule.one,
7a95ffedfe79ecc0a605cd4e,O=C(O)c1cccc(Nc2ncnc3ccc(-c4ccc(COc5cccc(F)c5)cc4)cc23)c1,Molecule.one,hello@molecule.one,
7d7324fb785434c950cc7d7c,CCC(=O)Nc1ccc2ncnc(Nc3cccc(-c4ccc(COc5ccc(F)cc5)cc4)c3)c2c1,Molecule.one,hello@molecule.one,
b218206ec3bf4425d34d2028,CCCOc1ccc(-c2ccc3ncnc(NC(=O)c4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1Cl,eMolecules,sales@emolecules.com,810
ed0e92537aeb6ccf75d43ac1,O=C(O)c1ccc(Nc2ncnc3ccc(-c4ccc(COc5cccc(F)c5)cc4)cc23)cc1,Molecule.one,hello@molecule.one,
11e87a15387b7a87f86570cc,CC(Cc1cccc(F)c1)C(=O)Nc1ncnc2ccc(-c3ccc(OCc4ccccc4)c(Cl)c3)cc12,eMolecules,sales@emolecules.com,790
d5544dcc51cf8f177868ae1a,CC(=O)c1ccc(Nc2ncnc3ccc(-c4cccc(COc5ccccc5)c4)cc23)cc1,Molecule.one,hello@molecule.one,
9575e6d9dcfa9542e5f27c1c,CC(C)(C)OC(=O)Nc1ccc(-c2ccc3ncnc(NC(=O)c4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c(Cl)c1,eMolecules,sales@emolecules.com,910
7f88b4ed6f7fc69edf2d142a,CC(=O)c1cccc(Nc2ncnc3ccc(-c4ccc(CNc5ccc(F)cc5)cc4)cc23)c1,Molecule.one,hello@molecule.one,
57b872a01021bedd400a0d9c,CCC(=O)Nc1ccc2ncnc(Nc3cccc(-c4ccc(CNC(=O)c5cc(F)ccc5OC)cc4)c3)c2c1,Molecule.one,hello@molecule.one,
6577dfbcc8cfaade623b0221,CCC(=O)Nc1ccc2ncnc(Nc3cccc(-c4ccc(CS(C)(=O)=O)cc4F)c3)c2c1,Molecule.one,hello@molecule.one,
c5b8bd255f226d21158f108e,CS(=N)(=O)NCC#Cc1ccc2ncnc(NC(=O)c3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,eMolecules,sales@emolecules.com,1460
ecfd74d3b3483ce141917657,CC(C)c1cc(-c2ccc3ncnc(NC(=O)c4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)ccc1OCc1ccccc1,eMolecules,sales@emolecules.com,1060
bb3e605c25c64f34cb0bc3e1,O=C(O)c1ccc(Nc2ncnc3ccc(-c4cccc(COc5ccc(F)cc5)c4)cc23)cc1O,Molecule.one,hello@molecule.one,
1114c0758057f6beb235d7e0,O=C(O)c1cccc(Nc2ncnc3ccc(-c4cccc(OCc5cc(F)cc(F)c5)c4)cc23)c1,Molecule.one,hello@molecule.one,
2e7b4251f2f395d1a0c5b5e5,CC(=O)c1ccc(Nc2ncnc3ccc(-c4cccc(OCc5ccccc5)c4F)cc23)cc1,Molecule.one,hello@molecule.one,
4c9b9165907687b8cb3cff4d,CC(=O)c1ccc(Nc2ncnc3ccc(-c4cccc(COc5ccccc5C)c4)cc23)cc1,Molecule.one,hello@molecule.one,
476e96ba5d8cbc26c231b0e4,CCCS(=O)(=O)NCc1ccc(-c2ccc3ncnc(Nc4cccc(O)c4)c3c2)cc1,Molecule.one,hello@molecule.one,
ee9365e4d6bc40e53169cc07,CCCOc1cc(-c2ccc3ncnc(NC(=O)c4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)ccc1Cl,eMolecules,sales@emolecules.com,910
68eedf4df714917252c80fc6,CCCCOc1cc(-c2ccc3ncnc(NC(=O)c4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)c(Cl)cc1Cl,eMolecules,sales@emolecules.com,960
979d36815e44038f4e543cdd,Cc1c(OCc2ccccc2)ccc(-c2ccc3ncnc(Nc4cccc(O)c4)c3c2)c1C,Molecule.one,hello@molecule.one,
63699fa2f7d40090acbee268,CC(=O)c1ccc(Nc2ncnc3ccc(-c4cc(F)c(OCc5ccccc5)cc4F)cc23)cc1,Molecule.one,hello@molecule.one,
76708008d507b8dbd9aeb48b,COc1cc2ncnc(Nc3cccc(-c4ccc(OCc5cc(F)cc(F)c5)cc4)c3)c2cc1OC,Molecule.one,hello@molecule.one,
a49e8fa6fca83f2eb4f08456,Oc1cccc(Nc2ncnc3ccc(-c4cccc(OCc5cc(F)cc(F)c5)c4)cc23)c1,Molecule.one,hello@molecule.one,
a6eeb490e428f251efd265ea,CS(=O)(=O)Cc1cccc(-c2ccc3ncnc(Nc4ccc(C(=O)O)cc4)c3c2)c1,Molecule.one,hello@molecule.one,
2fd2b8f590a509b0388429ee,CC(=O)c1cccc(Nc2ncnc3ccc(-c4cccc(COc5ccc(F)cc5)c4)cc23)c1,Molecule.one,hello@molecule.one,
032c35bd57f14ca6804de3cb,CS(=O)(=O)NCc1cccc(-c2ccc3ncnc(Nc4cccc(O)c4)c3c2)c1,Molecule.one,hello@molecule.one,
72e012613a66ad6ff3ac54b9,CC(=O)c1ccc(Nc2ncnc3ccc(-c4ccc(COc5ccccc5F)cc4)cc23)cc1,Molecule.one,hello@molecule.one,
9cb7ce88e673f92c9262d42d,O=C(O)c1ccc(Nc2ncnc3ccc(-c4cccc(OCc5ccccc5)c4F)cc23)cc1O,Molecule.one,hello@molecule.one,
d300ecd998611a789f54f19a,CCCOc1ccc(C(=O)Nc2ncnc3ccc(-c4cccc(OCc5cccc(F)c5)c4)cc23)cc1Cl,eMolecules,sales@emolecules.com,590
8b59a0eb206c8272c9931fec,CCC(=O)Nc1ccc2ncnc(Nc3cccc(-c4ccc(CNC(=O)OC(C)(C)C)o4)c3)c2c1,Molecule.one,hello@molecule.one,
780ad28628d0e5a02185a42f,O=C(CCc1ccc(-c2ccccc2)o1)Nc1ncnc2ccc(-c3ccc(OCc4ccc(F)cc4)c(Cl)c3)cc12,eMolecules,sales@emolecules.com,960
e5b1335b3becd4b70c48c428,CC(=O)c1cccc(Nc2ncnc3ccc(-c4cccc(OCc5ccccc5)c4F)cc23)c1,Molecule.one,hello@molecule.one,
44e7e4b79a6abbd1636fa764,COc1cc2ncnc(Nc3cccc(-c4ccc(OCc5cccc(F)c5)cc4)c3)c2cc1OC,Molecule.one,hello@molecule.one,
066ea6a016cf12de805b4542,Cc1cccc(-c2ccc(C(=O)Nc3ncnc4ccc(-c5ccc(OCc6cccc(F)c6)cc5)cc34)o2)c1,eMolecules,sales@emolecules.com,860
ee60375436fa96d468b346bf,O=C(CC#Cc1ccc2ncnc(NCc3ccc(Cl)cc3)c2c1)Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,eMolecules,sales@emolecules.com,1470
4ce5fde729f7e55e5f11212d,CC(=O)c1ccc(Nc2ncnc3ccc(-c4cc(OCc5ccccc5)c(F)cc4F)cc23)cc1,Molecule.one,hello@molecule.one,
b38808004d95a55231fc1e11,Cc1ccc(-c2cccc(C(=O)Nc3ncnc4ccc(-c5ccc(OCc6ccc(F)cc6)c(Cl)c5)cc34)c2)o1,eMolecules,sales@emolecules.com,1060
6c06919e1f19a9f8d5ff48f2,CC(=O)c1cccc(Nc2ncnc3ccc(-c4cccc(COc5cccc(F)c5)c4)cc23)c1,Molecule.one,hello@molecule.one,
27a508b8216fbbdfbd6c3e4c,O=C(CCc1ccc(-c2ccccc2)o1)Nc1ncnc2ccc(-c3ccc(OCc4cccc(Cl)c4)c(Cl)c3)cc12,eMolecules,sales@emolecules.com,910
1d60beff7ef15ab903d8411d,CC(=O)c1cccc(Nc2ncnc3ccc(-c4cc(OCc5ccccc5)ccc4F)cc23)c1,Molecule.one,hello@molecule.one,
137e6c981afed859eef9dc15,CC(C)(Cc1cccc(F)c1)C(=O)Nc1ncnc2ccc(-c3ccc(OCc4ccc(F)cc4)c(Cl)c3)cc12,eMolecules,sales@emolecules.com,960
ca8b21f81e451ab9b96a4aa6,O=C(O)c1cccc(Nc2ncnc3ccc(-c4ccc(COc5ccc(F)cc5)cc4)cc23)c1,Molecule.one,hello@molecule.one,
2ef3ff5a1a174b580b494c63,Cc1cccc(-c2ccc(C(=O)Nc3ncnc4ccc(-c5ccc(OCc6ccc(F)cc6)c(Cl)c5)cc34)o2)c1,eMolecules,sales@emolecules.com,860
f24aeb5d017ee34f9e47ccbb,O=C(O)c1ccc(Nc2ncnc3ccc(-c4cccc(COc5ccc(F)cc5)c4)cc23)cc1,Molecule.one,hello@molecule.one,
4b43ab4468fb74088c7e04dc,CCCCOc1ccc(-c2ccc3ncnc(NC(=O)c4ccc(OCc5cccc(F)c5)cc4)c3c2)cc1Cl,eMolecules,sales@emolecules.com,590
018b0f2a34c0c1a37e8c38b6,Fc1cccc(COc2ccc(-c3ccc4ncnc(NCCN5CCOCC5)c4c3)cc2)c1,Molecule.one,hello@molecule.one,
f1fe12d68f0fc0ca6f9b9fc0,CC(=O)c1ccc(Nc2ncnc3ccc(-c4cccc(Oc5cccc(F)c5)c4)cc23)cc1,Molecule.one,hello@molecule.one,
eb2383584e08b78259932da4,COc1ccc(-c2ccc3ncnc(Nc4cccc(C(C)=O)c4)c3c2)cc1OCc1ccccc1,Molecule.one,hello@molecule.one,
2f8c1f0eebae85af55cddb17,CC(=O)c1cccc(Nc2ncnc3ccc(-c4cc(OCc5ccccc5)c(F)cc4F)cc23)c1,Molecule.one,hello@molecule.one,
9fe8f7936ec2c46a72ee302d,Cc1ccc(-c2cccc(C(=O)Nc3ncnc4ccc(-c5ccc(OCc6cccc(F)c6)cc5)cc34)c2)o1,eMolecules,sales@emolecules.com,1060
81049cd9b6da3f2f7e69755c,Fc1cccc(COc2ccc(-c3ccc4ncnc(NCCc5ccccc5)c4c3)cc2)c1,Molecule.one,hello@molecule.one,
d4f6fbffe5aabbf9b661f6c5,CCCCS(=O)(=O)NCc1ccc(-c2ccc3ncnc(Nc4cccc(O)c4)c3c2)cc1,Molecule.one,hello@molecule.one,
cebd692e27ce69cf7f6f4e95,Cc1cc(-c2ccc3ncnc(NC(=O)c4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)ccc1OCc1ccccc1,eMolecules,sales@emolecules.com,790
8adb334788edabc30cd2507c,COc1ccc(-c2ccc3ncnc(Nc4ccc(C(=O)O)cc4)c3c2)cc1OCc1ccccc1,Molecule.one,hello@molecule.one,
1084e82068d04980481ac0fd,Cc1ccc(-c2cccc(C(=O)Nc3ncnc4ccc(-c5ccc(OCc6cccc(Cl)c6)c(Cl)c5)cc34)c2)o1,eMolecules,sales@emolecules.com,1010
34132515c368aa5e77fe9f71,COc1cccc(-c2ccc(C(=O)Nc3ncnc4ccc(-c5ccc(OCc6ccc(F)cc6)c(Cl)c5)cc34)o2)c1,eMolecules,sales@emolecules.com,660
388c5e794c47605a55fc9ab0,Oc1cccc(Nc2ncnc3ccc(-c4ccc(F)c(OCc5ccccc5)c4)cc23)c1,Molecule.one,hello@molecule.one,
35d4e8805f46474e82cabd7d,Cc1ccc(CNCC#Cc2ccc3ncnc(NC(=O)c4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,eMolecules,sales@emolecules.com,860
6bfd62afe452cada6319fb0f,O=C(Nc1ncnc2ccc(-c3ccc(OCc4cccc(F)c4)cc3)cc12)c1ccc(OCc2cccc(F)c2)c(Cl)c1,eMolecules,sales@emolecules.com,860
f0d06a12fd0aa25753fe60e0,O=C(Nc1ncnc2ccc(-c3ccc(OCc4ccc(F)cc4)c(Cl)c3)cc12)c1ccc(OCc2cccc(F)c2)c(Cl)c1,eMolecules,sales@emolecules.com,860
89128f08d1f6d323dd4ce85c,O=C(O)c1ccc(Nc2ncnc3ccc(-c4cccc(OCc5ccccc5)c4F)cc23)cc1,Molecule.one,hello@molecule.one,
c3b65cbdc9979001d88eadc6,Cc1cccc(-c2ccc(C(=O)Nc3ncnc4ccc(-c5ccc(OCc6cccc(Cl)c6)c(Cl)c5)cc34)o2)c1,eMolecules,sales@emolecules.com,810
d8428d7152417965963f25a8,CC(C)(Cc1cccc(F)c1)C(=O)Nc1ncnc2ccc(-c3ccc(OCc4cccc(Cl)c4)c(Cl)c3)cc12,eMolecules,sales@emolecules.com,910
0af4a2b0b5df66f158895158,CC(C)c1cccc(-c2ccc(C(=O)Nc3ncnc4ccc(-c5ccc(OCc6ccc(F)cc6)c(Cl)c5)cc34)o2)c1,eMolecules,sales@emolecules.com,1560
830e72e7c2fe7d7a19c81798,O=C(Nc1ccc(OCc2cccc(F)c2)c(Cl)c1)c1ccc(C#Cc2ccc3ncnc(NCc4ccc(Cl)cc4)c3c2)o1,eMolecules,sales@emolecules.com,2640
df1e2a1511959e89a8929f01,COc1ccc2nc(NCCS(C)(=O)=O)nc(NCc3ccc(-c4cccc(F)c4)o3)c2c1,Enamine,info@enamine.net,245
59040fd0564335c1d22e70b8,O=C(Nc1ccc(OCc2cccc(F)c2)c(Cl)c1)c1csc(Nc2cccc(Nc3ncnc4ccccc34)c2)n1,OTAVA Chemicals,sales@otavachemicals.com,
63a37c1954ff1262959f3815,COc1ccc2c(NCCS(C)(=O)=O)nc(NCc3ccc(-c4cccc(F)c4)o3)nc2c1,Enamine,info@enamine.net,245
cb7301fece55f50df6669735,O=C(Nc1cccc(Nc2ncnc3ccccc23)c1)c1csc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)n1,OTAVA Chemicals,sales@otavachemicals.com,
b5e9043f1ca44bf6665754e9,CS(=O)(=O)CCNc1nc(NCc2ccc(-c3cccc(F)c3)o2)nc2ccc(Cl)cc12,Enamine,info@enamine.net,245
57b6f743f8f836625f07e5de,COc1ccc(Cn2cnc3ccc(NC(=O)c4csc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)n4)cc3c2=O)cc1,OTAVA Chemicals,sales@otavachemicals.com,
5c15b27e45033ca5d8abff3f,CS(=O)(=O)CCNc1nc(NCc2ccc(-c3ccc(F)cc3)o2)nc2ccc(Cl)cc12,Enamine,info@enamine.net,245
8bdd6fafdb27c615c912f563,CS(=O)(=O)CCNc1nc(NCc2ccc(-c3cccc(F)c3)o2)nc2ccccc12,Enamine,info@enamine.net,245
862d2d0d8ebed27841327c38,COc1ccc2nc(NCc3ccc(-c4cccc(F)c4)o3)nc(NCCS(C)(=O)=O)c2c1,Enamine,info@enamine.net,245
a48207dbef8c7d35b269d324,CS(=O)(=O)CCNc1nc(NCc2ccc(-c3cccc(F)c3)o2)c2ccccc2n1,Enamine,info@enamine.net,245
ec3a4569ed0e91110bff0aa9,CS(=O)(=O)CC1CN(Cc2ccc3ncnc(Cl)c3c2)CCN1C(=O)c1ccc(OCc2cccc(F)c2)c(Cl)c1,eMolecules,sales@emolecules.com,3097
89d4be6b48b89e0e4659a2b2,Cc1cc(OCc2cccc(F)c2)ccc1NC(=O)c1csc(Nc2cccc(Nc3ncnc4ccccc34)c2)n1,OTAVA Chemicals,sales@otavachemicals.com,
b1905945d7b47c3b90418ccb,COc1ccc2c(NCc3ccc(-c4cccc(F)c4)o3)nc(NCCS(C)(=O)=O)nc2c1,Enamine,info@enamine.net,245
9eb9117ff6f0cedc5a21be4a,CS(=O)(=O)CC1CN(C(=O)c2ccc(OCc3cccc(F)c3)c(Cl)c2)CCN1Cc1ccc2ncnc(O)c2c1,eMolecules,sales@emolecules.com,2497
91a55a913d02609b717d39a2,CS(=O)(=O)CCNc1nc(NCc2ccc(-c3cccc(F)c3)o2)c2cc(Cl)ccc2n1,Enamine,info@enamine.net,245
50725701408028e91d3c2221,CS(=O)(=O)CC1CN(C(=O)c2ccc(OCc3cccc(F)c3)c(Cl)c2)CCN1Cc1ccc2ncnc(Cl)c2c1,eMolecules,sales@emolecules.com,3097
7e232888ef742ea40a30ade3,Nc1ncnc2cc(C(=O)Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ccc12,Enamine,info@enamine.net,163
77f271d3d9ee10b3e7b2677b,O=C(Nc1ccc(OCc2cccc(F)c2)c(Cl)c1)C(=O)Nc1ccc2nc[nH]c(=O)c2c1,Enamine,info@enamine.net,163
c220229c915155c401cd49b2,O=C(Nc1ccc(OCc2cccc(F)c2)c(Cl)c1)C(=O)Nc1ccc2ncncc2c1,Enamine,info@enamine.net,163
8d070a1398d2a969ce782648,O=C(NCCNc1ncnc2ccccc12)C(=O)Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,Enamine,info@enamine.net,163
e83697089d7552ae39935b17,O=C(Cn1cnc2ccc(F)cc2c1=O)Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,Enamine,info@enamine.net,163
48af5d7c2a6861f3071c3955,CC(C(=O)Nc1ccc(OCc2cccc(F)c2)c(Cl)c1)n1cnc2ccccc2c1=O,Enamine,info@enamine.net,163
90bc17591456c458d62c9d21,NS(=O)(=O)c1ccc(-c2ccc(CC(=O)c3cccc(Nc4ncnc5ccccc45)c3)o2)cc1,Enamine,info@enamine.net,163
00e4196a375e6673ab06a640,O=C(NCCNc1ncnc2ccc([N+](=O)[O-])cc12)c1ccc(OCc2cccc(F)c2)c(Cl)c1,Enamine,info@enamine.net,163
fc76e50530205fc0da9b2988,O=C(NCCNc1ncnc2ccccc12)c1ccc(OCc2cccc(F)c2)c(Cl)c1,Enamine,info@enamine.net,163
